brand,date,text,likes_count,comments_count,reposts_count,views_count,article_or_link,final_url,article,тип
vois,2024-10-16 09:00:01,"Девочкиии, мы готовы рассказать вам о нашей новинке — наборе для волос 🎀 🔥⚡️

Вы часто просили нас выпустить именно эти продукты — и мы, наконец-то, их сделали, с любовью и особым трепетом!

В наборе два этапа для восстановления волос: 

1️⃣ Шампунь — ежедневный помощник, в которого вы точно влюбитесь. Всё о чём вы мечтали: питает, увлажняет, устраняет ломкость и делает волосы блестящими. 

2️⃣ Бальзам — ваш новый секрет уплотненных и здоровых волос. Интенсивно увлажняет, регулирует уровень влаги в коже головы и защищает от внешнего воздействия. 

SLS FREE 

Бежим заказывать! Уже доступно на WB 👉🏼 [#alias|vois.mobz.click/rg2qi|https://vois.mobz.click/rg2qi]
и Ozon 👉🏼  [#alias|vois.mobz.click/b2znw|https://vois.mobz.click/b2znw]",3,0,3,916,https://vois.mobz.click/rg2qi,https://www.wildberries.ru/catalog/246438624/detail.aspx?utm_campaign=342070-id-smm&utm_medium=246438624&utm_source=tg,246438624.0,ссылка-прослойка
vois,2024-10-15 09:00:00,"Мы знаем, как не хватает времени перед школой или работой, чтобы красиво уложить волосы 💗

Поэтому для эффекта нашу маску с кератином достаточно держать всего лишь 5-7 минут!

Нанести маску на чистые влажные волосы и распределить по всей длине. Смойте тёплой водой и высушите феном. 

У-аля, ваши волосы шелковистые, тяжёлые и рассыпчатые ✨

Тс-с 👀, если не успели попробовать, можно заказать на WB 👉🏼 [#alias|vois.mobz.click/maskvois|https://vois.mobz.click/maskvois]
и Ozon 👉🏼 [#alias|vois.mobz.click/maskvois1|https://vois.mobz.click/maskvois1]",9,0,4,1414,https://vois.mobz.click/maskvois,https://www.wildberries.ru/catalog/148825454/detail.aspx?utm_campaign=342070-id-smm&utm_medium=148825454&utm_source=tg,148825454.0,ссылка-прослойка
vois,2024-10-14 09:00:00,"Достали утренние отёки на лице? Девочки, вот вам несколько советов, как от них избавиться:

💖 Перед сном думаем только о хорошем и ни в коем случае не смотрим слезливые фильмы.
💖 Не едим сладкую и солёную пищу на ночь!
💖 Выкидываем неудобную подушку.
💖 И, конечно же, не пропускаем вечерний уход.

Суперпродукты, которые помогут вам подготовить кожу ко сну ✨

1. Гидрофильное масло глубоко очищает от косметики;
2. Пенка для умывания убирает загрязнения, остатки масла и избыток кожного жира;
3. Увлажняющая сыворотка устраняет обезвоживание и выравнивает цвет кожи;
4. Увлажняющий крем обеспечивает интенсивное увлажнение;
5. Маска для губ восстанавливает и питает губы.

Всё можно заказать на WB 👉🏼 [#alias|vois.mobz.click/vois|https://vois.mobz.click/vois]
и Ozon 👉🏼 [#alias|vois.mobz.click/vois1|https://vois.mobz.click/vois1]",0,0,0,1428,https://vois.mobz.click/vois,https://www.wildberries.ru/brands/vois,,ссылка-прослойка
vois,2024-10-11 11:12:00,"Девочки, делаем утреннюю дыхательную гимнастику: хи-хи, ха-ха 👑

Чтобы день стал ещё вселее — покупаем продукты из карточек на WB 👉🏼 [#alias|vois.mobz.click/vois|https://vois.mobz.click/vois]
и Ozon 👉🏼 [#alias|vois.mobz.click/vois1|https://vois.mobz.click/vois1]
💋",2,0,2,902,https://vois.mobz.click/vois,https://www.wildberries.ru/brands/vois,,ссылка-прослойка
vois,2024-10-09 09:00:00,"Девочка: выбирает хайлайтер 
Женщина: выбирает увлажняющие средства

Girls, эффекта сияющей кожи можно добиться не только декоративной косметикой. Вот вам лайфхак: 

🌸 Увлажняющая сыворотка для лица
Нанесите 1-2 капли на слегка влажное лицо после очищения и тонизации. Сыворотка смягчит кожу и уберёт шелушения. 

🌸 Дневной крем для лица
Надовите на дозатор и получите нужное количество крема. Распределите крем на лицо массирующими движениями. Средство предотвращает излишнюю потерю влаги и обеспечивает интенсивное увлажнение кожи на протяжении всего дня.

Готово, теперь ваша кожа сияет! 

Заказать можно на WB 👉🏼 [#alias|vois.mobz.click/vois|https://vois.mobz.click/vois]
Ozon 👉🏼 [#alias|vois.mobz.click/vois1|https://vois.mobz.click/vois1]

video: annafongerd",0,0,1,1118,https://vois.mobz.click/vois,https://www.wildberries.ru/brands/vois,,ссылка-прослойка
vois,2024-10-08 09:00:00,"Комбо для идеально чистой кожи:

💗Пенка для умывания бережно очищает кожу от загрязнений, не пересушивая её и не нарушая естественный баланс влаги. Подходит для всех типов кожи.

💗Сыворотка против акне с ниацинамидом, цинком и салициловой кислотой борется с акне, снимает воспаления и очищает поры. Подходит для подростков. 

💗Крем против акне выравнивает текстуру кожи, борется с акне, сужает поры, возвращает здоровое сияние без жирного блеска.
 
Девочки, всё можно найти на на WB 👉🏼 [#alias|vois.mobz.click/vois|https://vois.mobz.click/vois]
Ozon  👉🏼 [#alias|vois.mobz.click/vois1|https://vois.mobz.click/vois1]",2,0,1,1236,https://vois.mobz.click/vois,https://www.wildberries.ru/brands/vois,,ссылка-прослойка
vois,2024-10-07 09:00:00,"Безопасно и чисто — коротко о натуральном дезодоранте-кристалле 💎

Если не коротко: 

💓Идеально справляется  с неприятным запахом;
💓Образует невидимую защитную пленку на коже, предотвращая размножение бактерий;
💓Подходит для людей с чувствительной кожей, так как не вызывает раздражения и аллергических реакций.

Кристаллический минеральный камень содержит алунит, алюмокалиевые квасцы, что делает его особенно эффективным в противостоянии запаху! 

Срок использования — 2 года 🩷

Заказать можно на WB 👉🏼 [#alias|vois.mobz.click/deodorantc...|https://vois.mobz.click/deodorantcrvois]
Ozon 👉🏼 [#alias|vois.mobz.click/deodorantc...|https://vois.mobz.click/deodorantcrvois1]",2,0,2,881,https://vois.mobz.click/deodorantcrvois,https://www.wildberries.ru/catalog/138805582/detail.aspx?utm_campaign=342070-id-smm&utm_medium=138805582&utm_source=tg,138805582.0,ссылка-прослойка
vois,2024-10-03 09:00:00,"Напоминание: не забудьте запланировать «важные переговоры» с подругой в эти выходные 👄

А компанию вам составят наши тканевые маски для лица 💕

🟣Мягкая и гипоаллергенная основа;
🟣Быстро впитывается;
🟣Специальные боковые прорези для идеального прилегания к лицу;
🟣Отрывной уголок для максимального использования сыворотки.

В наборе 30 масок с чайным деревом, коэнзимом Q10, витамином С, коллагеном, экстрактом кокоса, гиалуроновой кислотой, бамбуковым углем, морскими водорослями, муцином улитки и маточным молочком.

Заказать можно по ссылке: WB 👉🏼 [#alias|vois.mobz.click/maskivois|https://vois.mobz.click/maskivois]
Ozon 👉🏼 [#alias|vois.mobz.click/vois1|https://vois.mobz.click/vois1]",4,0,2,1469,https://vois.mobz.click/maskivois,https://www.wildberries.ru/catalog/92442613/detail.aspx?utm_campaign=342070-id-smm&utm_medium=92442613&utm_source=tg,92442613.0,ссылка-прослойка
vois,2024-10-01 09:00:00,"Почему сохнут и трескаются губы? 🤩

Девочки, есть 5 самых распространённых причин: 

1. Обветривание и низкие температуры;
2. Сухость в отапливаемых помещениях;
3. Недостаток воды в организме;
4. Реакция на зубную пасту или губную помаду;
5. Дефицит железа в организме.

Но мы не расстраиваемся, пьём воду, витамины и не забываем о бальзаме для губ 💗

В наборе 4 этапа для восстановления: витаминный заряд с SPF, регенерация и защита, охлаждающий эффект, увлажнение и питание. 
 
Можно заказать на WB 👉🏼 [#alias|vois.mobz.click/vois|https://vois.mobz.click/vois]
Ozon 👉🏼 [#alias|vois.mobz.click/vois1|https://vois.mobz.click/vois1]
🛍",0,0,1,790,https://vois.mobz.click/vois,https://www.wildberries.ru/brands/vois,,ссылка-прослойка
vois,2024-09-30 09:00:00,"Удалить плохое настроение и начать осень с чистого лица 🤍

Девочки, мы знаем, как осенний сезон влияет на состояние кожи: стресс из-за учёбы или работы, сидящий образ жизни, сухой воздух в отапливаемых помещениях, холод. Часто с началом осени появляются воспаления и сухость 😐

Есть решение — линейка против акне с увлажняющим эффектом:

🤍Сыворотка уменьшает воспаления и предотвращает появление новых прыщей, рассасывает комедоны
и способствует регенерации кожи. Подходит и для подростков. 

🤍Крем очищает и сужает поры, выравнивает текстуру кожи и возвращает здоровое сияние без жирного блеска. Вы точно оцените удобный дозатор. 

Заказать можно на WB 👉🏼 [#alias|vois.mobz.click/vois|https://vois.mobz.click/vois]
Ozon 👉🏼 [#alias|vois.mobz.click/vois1|https://vois.mobz.click/vois1]",1,0,0,831,https://vois.mobz.click/vois,https://www.wildberries.ru/brands/vois,,ссылка-прослойка
vois,2024-09-26 09:00:01,"3 продукта для ✨clean girl✨:

🌸Матирующие салфетки —  палочка-выручалочка всех девочек. Мгновенно убирают лишний жир, оставляя кожу свежей и матовой.

🌸Крем-лосьон для рук и тела — лёгкая и нежная текстура для сухой кожи. Увлажняет, успокаивает и восстанавливает. 

🌸Минеральный дезодорант — безопасная защита от неприятных запахов. Предотвращает размножение бактерий, не вызывает раздражения и аллергических реакций, не закупоривает поры и не оставляет следов на одежде.

Все средства можно заказать на WB 👉🏼 [#alias|vois.mobz.click/vois|https://vois.mobz.click/vois]
Ozon 👉🏼 [#alias|vois.mobz.click/vois1|https://vois.mobz.click/vois1]",1,0,0,886,https://vois.mobz.click/vois,https://www.wildberries.ru/brands/vois,,ссылка-прослойка
vois,2024-09-24 09:00:00,"Пенка для умывания, которая увлажняет кожу 🫧

Знаете, за что мы любим нашу пенку для умывания? За то, что она не только бережно очищает кожу от загрязнений, но и сохраняет естественный баланс влаги  💖

• Идеально для утреннего и вечернего ухода 
• Подходит для всех типов кожи 
• Легко смывается 

Можно заказать на WB 👉🏼 [#alias|vois.mobz.click/foamfacevois|https://vois.mobz.click/foamfacevois] 
и Ozon 👉🏼 [#alias|vois.mobz.click/foamfacevois1|https://vois.mobz.click/foamfacevois1]",2,0,2,781,https://vois.mobz.click/foamfacevois,https://www.wildberries.ru/catalog/139625239/detail.aspx?utm_campaign=342070-id-smm&utm_medium=139625239&utm_source=tg,139625239.0,ссылка-прослойка
vois,2024-09-23 09:00:00,"Попадаемся с удовольствием снова и снова 😌

Ловушки для тех, кто заботится о своей коже:

💕Крем для ног 
💕Массажное масло для лица
💕Сыворотка анти-акне 
💕Набор тканевых масок (х30)
💕Крем для лица анти-акне

Все продукты можно заказать на WB 👉🏼 [#alias|vois.mobz.click/vois|https://vois.mobz.click/vois]
и Ozon 👉🏼 [#alias|vois.mobz.click/vois1|https://vois.mobz.click/vois1]
👛",0,0,0,783,https://vois.mobz.click/vois,https://www.wildberries.ru/brands/vois,,ссылка-прослойка
vois,2024-09-19 09:00:00,"В составе гидрофильного масла мы собрали только лучшие натуральные компоненты, которые работают комплексно, чтобы ваша кожа была чистой, увлажненной и сияющей 💖

✨Глубоко очищает кожу, удаляя макияж, включая стойкую косметику, и загрязнения из пор.
✨Подходит для всех типов кожи — от сухой до жирной, благодаря сбалансированным натуральным маслам.
✨Не оставляет ощущения жирности, кожа дышит и светится. 
✨ Укрепляет защитный барьер кожи, предотвращает обезвоживание. 

💘Любое гидрофильное масло требует второго этапа очищения! Идеально подойдет мягкий гель или пенка для умывания💦

 Для заказа масла переходите по ссылке: WB 👉🏼 [#alias|vois.mobz.click/cleanvois|https://vois.mobz.click/cleanvois] 
Ozon 👉🏼 [#alias|vois.mobz.click/cleanvois1|https://vois.mobz.click/cleanvois1]",1,0,1,732,https://vois.mobz.click/cleanvois,https://www.wildberries.ru/catalog/139466423/detail.aspx?utm_campaign=342070-id-smm&utm_medium=139466423&utm_source=tg,139466423.0,ссылка-прослойка
vois,2024-09-18 09:00:00,"Девчонки, разбираемся в видах патчей и выбираем себе самые подходящие 🙀
  
🥑Патчи для глаз с экстрактом авокадо
Авокадо придает лицу свежий вид.

💦Патчи для глаз с экстрактом коллагена
Коллаген заполняет и разглаживает морщинки. 

⭐️Патчи для глаз с частицами золота
24-к золото избавляет от отёков и тёмных кругов. 

🫐 Патчи для глаз с экстрактом голубики
Экстракт голубики — мощный антиоксидант, который защищает кожу от старения. 

🐌Патчи для глаз с муцином улитки
Муцин улитки повышает выработку собственного коллагена и убирает мешки и припухлости. 
 
Девчонки, рекомендуем затестить, цена🔥

Все патчи доступны по ссылке: WB 👉🏼 [#alias|vois.mobz.click/vois|https://vois.mobz.click/vois]
Ozon 👉🏼 [#alias|vois.mobz.click/vois1|https://vois.mobz.click/vois1]",0,0,0,821,https://vois.mobz.click/vois,https://www.wildberries.ru/brands/vois,,ссылка-прослойка
vois,2024-09-17 09:00:01,"Набор масок для лица, чтобы подарить своей коже полный спектр ухода ✨
 
Разные эффекты для разных дней: от освежающего лифтинга до интенсивного питания 🍓🍒

- Мягкая и гипоаллергенная основа;
- Легкая гелевая сыворотка быстро впитывается и эффективно доставляет активные ингредиенты;
- Специальные боковые прорези для идеального прилегания к лицу;
- Отрывной уголок для максимального использования сыворотки.

В наборе: маски с чайным деревом, коэнзимом Q10, витамином С, коллагеном, экстрактом кокоса, гиалуроновой кислотой, бамбуковым углем, морскими водорослями, муцином улитки и маточным молочком.

Заказать можно по ссылке: WB 👉🏼 [#alias|vois.mobz.click/maskivois|https://vois.mobz.click/maskivois]
Ozon 👉🏼 [#alias|vois.mobz.click/maskivois1|https://vois.mobz.click/maskivois1]",2,0,1,853,https://vois.mobz.click/maskivois,https://www.wildberries.ru/catalog/92442613/detail.aspx?utm_campaign=342070-id-smm&utm_medium=92442613&utm_source=tg,92442613.0,ссылка-прослойка
vois,2024-09-16 09:00:00,"Сыворотка с гиалуроновой кислотой и витамином С интенсивно увлажняет, выравнивает тон кожи и защищает от сезонного стресса. Идеальный выбор для осени 🍁🍂

- Стимулирует синтез коллагена и разглаживает морщины;
- Равномерно осветляет пигментацию;
- Придает коже здоровый вид;
- Подходит под макияж;
- Для всех типов кожи.

Экстракты алоэ и центеллы в составе укрепляют защитные функции кожи, ускоряют заживление и снимают воспаления💕

Для заказа переходите по ссылке: WB 👉🏼 [#alias|vois.mobz.click/serumvois|https://vois.mobz.click/serumvois]
Ozon 👉🏼 [#alias|vois.mobz.click/serumvois1|https://vois.mobz.click/serumvois1]",1,0,1,934,https://vois.mobz.click/serumvois,https://www.wildberries.ru/catalog/142052091/detail.aspx?utm_campaign=342070-id-smm&utm_medium=142052091&utm_source=tg,142052091.0,ссылка-прослойка
vois,2024-09-13 09:00:01,"Массажное масло для тела из полностью натурального состава — идеальный способ восстановиться после тяжёлого рабочего дня 🍯

Масло подходит для любого типа кожи, легко впитывается, обладает приятным запахом и глубоко увлажняет кожу. 

Делимся туториалом самомассажа: 

1. Нанесите масло на кожу нежными круговыми движениями;
2. Тщательно растирайте по проблемной зоне до легкого нагревания кожи; 
3. Аккуратно похлопайте шею и надплечья кончиками пальцев; 
4. Мягко разомните плечи и ляжки выжимающими движениями; 
5. Впитайте остатки масла, поглаживая и слегка постукивая. 

Масло можно приобрести на WB 👉🏼 [#alias|vois.mobz.click/massagevois|https://vois.mobz.click/massagevois]
и Ozon 👉🏼 [#alias|vois.mobz.click/massagevois1|https://vois.mobz.click/massagevois1]
🌸",1,0,1,925,https://vois.mobz.click/massagevois,https://www.wildberries.ru/catalog/140130338/detail.aspx?utm_campaign=342070-id-smm&utm_medium=140130338&utm_source=tg,140130338.0,ссылка-прослойка
vois,2024-09-12 09:00:01,"Три решения от самых разных проблем кожи лица: 

🌸Увлажняющая сыворотка с гиалуроновой кислотой и витамином С устраняет обезвоживание, убирает шелушение, разглаживает морщины и выравнивает цвет лица. Можно использовать как базу под макияж. 

🌸Антивозрастная сыворотка с ретинолом эффективно борется с морщинами и признаками старения, уменьшает пигментацию, сужает поры и ускоряет обновление клеток. 21+

🌸Сыворотка против акне с ниацинамидом, цинком и салициловой кислотой борется с акне, прыщами и угрями, снимает воспаления и очищает поры. Подходит для подростков. 

Принять AirDrop можно по ссылкам: WB [#alias|vois.mobz.click/vois|https://vois.mobz.click/vois]
и Ozon [#alias|vois.mobz.click/vois1|https://vois.mobz.click/vois1] 💋",3,0,3,858,https://vois.mobz.click/vois,https://www.wildberries.ru/brands/vois,,ссылка-прослойка
vois,2024-09-10 09:00:01,"Девочки, мы вдохновились нашими продуктами и создали персонажей в Sims 🌸

Пишите в комментариях, какая из Сим вы сегодня? 

1️⃣белоснежная Сим — крем для лица против акне

2️⃣Сим, любящая неожиданные сочетания — набор тканевых масок для лица х 30

3️⃣ смелая Сим в розовом — энзимная пудра

4️⃣ Сим в total black — матирующие салфетки 

5️⃣ домашняя Сим — щётка для сухого массажа

6️⃣ дерзкая Сим — масло для массажа лица

Все продукты доступны по ссылке: WB 👉🏼 [#alias|vois.mobz.click/vois|https://vois.mobz.click/vois]
Ozon 👉🏼 [#alias|vois.mobz.click/vois1|https://vois.mobz.click/vois1]",1,0,1,755,https://vois.mobz.click/vois,https://www.wildberries.ru/brands/vois,,ссылка-прослойка
vois,2024-06-24 12:00:02,"Girls, мягчайшая пенка для умывания доступна на WB 🤍 
 
Незаменимый помощник в ежедневном уходе, который бережно очищает кожу от загрязнений, не пересушивая ее и не нарушая естественный баланс влаги 💙 
 
• Подходит для всех типов кожи 
• Легко смывается 
• Матирует и повышает тонус кожи 
 
Для заказа переходите по ссылке: [#alias|vois.mobz.click/QB129KU0IG|https://vois.mobz.click/QB129KU0IG] 💙💧",3,0,2,867,https://vois.mobz.click/QB129KU0IG,https://www.wildberries.ru/catalog/139625239/detail.aspx?utm_campaign=342070-id-smm&utm_medium=139625239&utm_source=tg,139625239.0,ссылка-прослойка
artfact.products,2025-12-30 15:40:35,"Витаминный адвент-календарь

OZON (https://www.ozon.ru/context/detail/id/2805746615?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4532_30-12-2025) | WB (https://www.wildberries.ru/catalog/521169963/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4532_30-12-2025)",0,0,0,0,521169963,,521169963.0,артикул
artfact.products,2025-12-25 17:59:17,"🔴 Красный кубик — универсальный уход для всех типов кожи. Увлажнение, питание, ровный тон и сияние. Идеальная база, если хочется «всё и сразу».
OZON (https://www.ozon.ru/context/detail/id/2810180349?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4520_25-12-2025)| WB (https://www.wildberries.ru/catalog/523231435/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4520_25-12-2025)  

🟢 Зелёный кубик — для жирной, проблемной и комбинированной кожи. Меньше воспалений и акне, контроль себума, более чистая и здоровая кожа.
OZON (https://www.ozon.ru/context/detail/id/2807011659?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4521_25-12-2025) |WB (https://www.wildberries.ru/catalog/521830174/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4521_25-12-2025)

🟣 Фиолетовый кубик — для сухой и чувствительной кожи. Комфорт, восстановление и защита кожного барьера — без стянутости и раздражения.
OZON (https://www.ozon.ru/context/detail/id/2806977188?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4522_25-12-2025) | WB (https://www.wildberries.ru/catalog/521799046/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4522_25-12-2025)

🟡 Салатовый кубик — витаминный заряд и сияние. Освежает кожу, выравнивает тон и возвращает лицу отдохнувший вид.
OZON (https://www.ozon.ru/context/detail/id/2805746615?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4523_25-12-2025) | WB (https://www.wildberries.ru/catalog/521169963/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4523_25-12-2025)",1,0,0,0,523231435,,523231435.0,артикул
artfact.products,2025-12-21 17:00:02,"Уход за кожей – настоящая игра, в которой мы ежедневно сражаемся с боссами: жирный блеск, акне, морщины, сухость 👾 
И, как и в любой игре, здесь легко совершить ошибку. 
 
Собрали самые распространенные из них, чтобы ты легко перешел на новый уровень. 

✨Адвент календарь для всех типов кожи 
Ozon ([#alias|www.ozon.ru/context/de...|https://www.ozon.ru/context/detail/id/2810180349?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4509_21-12-2025]) | WB ([#alias|www.wildberries.ru/catalog/52...|https://www.wildberries.ru/catalog/523231435/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4509_21-12-2025]) 
✨ Адвент календарь для жирной, проблемной и комбинированной кожи 
Ozon ([#alias|www.ozon.ru/context/de...|https://www.ozon.ru/context/detail/id/2807011659?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4510_21-12-2025]) | WB ([#alias|www.wildberries.ru/catalog/52...|https://www.wildberries.ru/catalog/521830174/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4510_21-12-2025])
✨ Адвент календарь для чувствительной и сухой кожи 
Ozon ([#alias|www.ozon.ru/context/de...|https://www.ozon.ru/context/detail/id/2806977188?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4511_21-12-2025]) | WB ([#alias|www.wildberries.ru/catalog/52...|https://www.wildberries.ru/catalog/521799046/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4511_21-12-2025])
✨Витаминный адвент календарь 
Ozon ([#alias|www.ozon.ru/context/de...|https://www.ozon.ru/context/detail/id/2805746615?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4512_21-12-2025]) | WB ([#alias|www.wildberries.ru/catalog/52...|https://www.wildberries.ru/catalog/521169963/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4512_21-12-2025])

Играй вместе с ART&FACT., и твой уход будет складываться идеально ✨",45,1,1,899,523231435,,523231435.0,артикул
artfact.products,2025-12-20 10:00:00,"Готовь сани летом, а SPF — зимой 🧴 
 
Собирая чемодан перед зимним отпуском — не забудь про SPF. 
 
Если UV-индекс выше 2, коже нужна защита. На горнолыжных склонах солнечные лучи отражаются от снега, а в тёплых странах солнце сильное даже в зимние месяцы ☀
 
Поэтому мы собрали для тебя подборку солцезащитных средств по выгодной цене. 
 
Солнцезащитный крем с химическими фильтрами SPF 50+ 
Ozon ([#alias|www.ozon.ru/context/de...|https://www.ozon.ru/context/detail/id/309582013?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4502_20-12-2025]) | WB ([#alias|www.wildberries.ru/catalog/31...|https://www.wildberries.ru/catalog/31019335/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4502_20-12-2025]) | Золотое яблоко ([#alias|goldapple.ru/1900003932...|https://goldapple.ru/19000039327-octocrylene-octinoxate-avobenzone-uv-protection-hydration?utm_source=vk&utm_medium=smm&utm_campaign=artfact_4502_20-12-2025])
 
Солнцезащитная эмульсия для лица
Ozon ([#alias|www.ozon.ru/context/de...|https://www.ozon.ru/context/detail/id/549253521?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4513_20-12-2025]) | WB ([#alias|www.wildberries.ru/catalog/73...|https://www.wildberries.ru/catalog/73488715/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4513_20-12-2025]) | Золотое яблоко ([#alias|goldapple.ru/1900008969...|https://goldapple.ru/19000089690-tinosorb-a2b-5-tinosorb-m-4-uvinul-a-plus-3-uvinul-t-150-2-uvinul-mc-80-1-tinosorb-s-1?utm_source=vk&utm_medium=smm&utm_campaign=artfact_4513_20-12-2025])
 
Бальзам для губ SPF 15+ 
Ozon ([#alias|www.ozon.ru/context/de...|https://www.ozon.ru/context/detail/id/1486592386?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4503_20-12-2025]) | WB ([#alias|www.wildberries.ru/catalog/21...|https://www.wildberries.ru/catalog/218602044/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4503_20-12-2025]) | Золотое яблоко ([#alias|goldapple.ru/1900029829...|https://goldapple.ru/19000298294-octinoxate-7-tinosorb-s-6?utm_source=vk&utm_medium=smm&utm_campaign=artfact_4503_20-12-2025])
 
Успей заказать SPF своей мечты, пока действуют скидки. ⛷",47,1,1,1026,309582013,,309582013.0,артикул
artfact.products,2025-12-16 15:30:00,"Бьюти-анпакинг нашего кубика 💖
 
Теперь ты знаешь, из каких деталек состоит новогодний тетрис для сухой и чувствительной кожи от ART&FACT. 🧩

Ozon ([#alias|www.ozon.ru/context/de...|https://www.ozon.ru/context/detail/id/2806977188?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4491_16-12-2025]) | WB ([#alias|www.wildberries.ru/catalog/52...|https://www.wildberries.ru/catalog/521799046/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4491_16-12-2025])
 
Какие продукты из адвента тебе понравились больше всего? 
Делись в комментариях 💭 Мы любим читать обратную связь от вас 

ART&FACT. - твой уход складывается идеально 💕",58,1,0,828,521799046,,521799046.0,артикул
artfact.products,2025-12-15 14:30:49,"Если ты думаешь, что наши продукты создают волшебники — ты почти права ✨
 
В прошлом году мы открыли собственное производство и перевели почти все продукты с наших дружественных контрактных площадок на наш завод. 🏭
 
Теперь всё создаётся под чутким присмотром команды, которая знает каждый компонент до последней молекулы. Это вдохновило нас “перепридумать” продукты: сделать формулы эффективнее и устойчивее, а продукты и упаковку удобнее и понятнее. О последнем у нас даже есть отдельный пост. ([#alias|t.me/artfactpro...|https://t.me/artfactproducts/1625]) 

В карточках мы собрали продукты, которые уже прошли обновление — скорее листай! И расскажи в комментариях, что стало твоим маст-хэвом — нам будет инетерсно 💗
 
- Сыворотка с ниацинамидом 10% + цинк 1% 
Ozon [#alias|www.ozon.ru/context/de...|https://www.ozon.ru/context/detail/id/309103821?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4487_15-12-2025]) | WB ([#alias|www.wildberries.ru/catalog/15...|https://www.wildberries.ru/catalog/15831134/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4487_15-12-2025])
- Антиоксидантная сыворотка с витамином С + липосомальный ретинол 
Ozon ([#alias|www.ozon.ru/context/de...|https://www.ozon.ru/context/detail/id/642081018?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4488_15-12-2025]) | WB ([#alias|www.wildberries.ru/catalog/11...|https://www.wildberries.ru/catalog/113268846/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4488_15-12-2025])
- Сыворотка с 4D гиалуроновой кислотой + B5 
Ozon ([#alias|www.ozon.ru/context/de...|https://www.ozon.ru/context/detail/id/309104037?utm_source=vk&utm_medium=smm&utm_campaign=vendor_org_139285_smm_vk_artfact_4489_15-12-2025])| WB ([#alias|www.wildberries.ru/catalog/10...|https://www.wildberries.ru/catalog/10910401/detail.aspx?utm_source=vk&utm_medium=smm&utm_campaign=285068-id-smm_vk_artfact_4489_15-12-2025]) 

Следи за дайджестом оптимизации, чтобы узнать, какие ещё продукты мы улучшили в этом году. 🤍",64,1,1,880,309103821,,309103821.0,артикул
